latitude,longitude,population_1km,population_3km,population_density,nearest_major_road_km,road_density,competitors_1km,competitors_3km,nearest_competitor_km,landuse_score,environment_risk_score,catchment_population_10m,catchment_population_20m,catchment_population_30m,target_readiness
22.321552,70.849545,3804.0,35955.0,1210.9,0.179,4.18,0.0,0.0,5.0,49.2,100.0,35955.0,178902.0,552925.0,81.93
22.375128,70.879935,872.0,6472.0,277.6,4.515,0.79,0.0,0.0,5.0,44.2,100.0,6472.0,28587.0,80472.0,61.7
22.309918,70.863517,3074.0,27878.0,978.5,0.793,0.0,0.0,0.0,5.0,44.2,100.0,27878.0,135449.0,484093.0,70.74
22.311283,70.713588,2557.0,51978.0,813.9,1.454,1.07,0.0,3.0,5.0,50.0,100.0,51978.0,241334.0,550190.0,72.59
22.254095,70.707214,901.0,7088.0,286.8,0.613,0.0,0.0,0.0,5.0,44.2,100.0,7088.0,110902.0,358787.0,75.32
22.351736,70.734381,1734.0,15537.0,551.9,0.714,0.94,0.0,0.0,5.0,50.0,100.0,15537.0,128494.0,485623.0,77.03
22.372594,70.763659,1756.0,13239.0,559.0,3.662,0.93,0.0,0.0,5.0,50.0,100.0,13239.0,63991.0,358538.0,67.26
22.235666,70.767418,1929.0,18828.0,614.0,0.627,1.04,0.0,0.0,5.0,50.0,100.0,18828.0,219907.0,679512.0,75.89
22.261621,70.789138,6787.0,164252.0,2160.4,0.193,4.22,0.0,4.0,5.0,49.2,100.0,164252.0,589091.0,790561.0,79.24
22.254871,70.852427,2406.0,40943.0,765.9,1.626,0.0,0.0,0.0,5.0,50.0,100.0,40943.0,176204.0,466324.0,71.03
22.320062,70.798162,9992.0,176874.0,3180.6,0.992,1.62,0.0,3.0,5.0,49.2,100.0,176874.0,549023.0,832073.0,73.73
22.259507,70.764106,11186.0,110656.0,3560.6,0.958,3.83,0.0,1.0,5.0,49.2,100.0,110656.0,571352.0,760550.0,77.39
22.293796,70.881188,1953.0,17863.0,621.7,1.008,0.21,0.0,0.0,5.0,0.0,20.0,17863.0,90877.0,324988.0,8.18
22.222147,70.911738,348.0,2218.0,110.8,0.48,1.12,0.0,0.0,5.0,44.2,100.0,2218.0,10831.0,38061.0,77.41
22.259564,70.876816,1517.0,14671.0,482.9,0.68,0.0,0.0,0.0,5.0,44.2,100.0,14671.0,93160.0,277543.0,75.3
22.322197,70.834876,5117.0,47788.0,1628.8,0.441,1.03,0.0,0.0,5.0,49.2,100.0,47788.0,340103.0,660904.0,80.37
22.278427,70.906832,920.0,7849.0,292.8,0.941,1.04,0.0,0.0,5.0,44.2,100.0,7849.0,34642.0,123488.0,72.73
22.365255,70.711117,902.0,6181.0,287.1,0.582,0.34,0.0,0.0,5.0,50.0,100.0,6181.0,28136.0,197636.0,78.19
22.373095,70.913689,445.0,2748.0,141.6,3.183,1.24,0.0,0.0,5.0,44.2,100.0,2748.0,13143.0,40442.0,71.46
22.335968,70.709255,1172.0,10605.0,373.1,1.014,0.92,0.0,0.0,5.0,50.0,100.0,10605.0,126874.0,385575.0,71.92
22.234702,70.720255,916.0,7180.0,291.6,3.045,0.0,0.0,0.0,5.0,44.2,100.0,7180.0,56706.0,337451.0,66.07
22.316717,70.769199,25220.0,186493.0,8027.8,0.099,3.53,0.0,5.0,5.0,49.2,100.0,186493.0,628168.0,807424.0,80.88
22.341222,70.894399,1165.0,10622.0,370.8,0.468,1.26,0.0,0.0,5.0,44.2,100.0,10622.0,42823.0,107269.0,75.81
22.299497,70.720327,5477.0,111998.0,1743.4,0.738,0.0,0.0,4.0,5.0,49.2,100.0,111998.0,317957.0,621029.0,71.46
22.278891,70.803539,37759.0,272050.0,12019.1,0.165,7.27,1.0,4.0,5.0,73.3,60.0,272050.0,619011.0,823101.0,77.89
22.302042,70.749716,36064.0,242923.0,11479.5,1.908,1.86,0.0,8.0,5.0,49.2,100.0,242923.0,587315.0,766552.0,71.63
22.265759,70.807359,32826.0,176816.0,10448.8,0.676,5.42,1.0,3.0,5.0,73.3,100.0,176816.0,537352.0,793208.0,79.88
22.37617,70.904499,505.0,3400.0,160.7,3.875,0.0,0.0,0.0,5.0,44.2,100.0,3400.0,15712.0,47257.0,70.6
22.270003,70.764823,34804.0,182183.0,11078.5,0.845,4.86,1.0,4.0,5.0,50.0,100.0,182183.0,642249.0,783006.0,73.08
22.280278,70.794007,37115.0,315783.0,11814.1,0.292,3.46,2.0,5.0,5.0,73.3,60.0,315783.0,674217.0,826780.0,70.86
22.33242,70.83449,4772.0,40791.0,1519.0,0.584,0.23,0.0,0.0,5.0,49.2,100.0,40791.0,240904.0,605311.0,76.51
22.33186,70.7633,4906.0,78434.0,1561.6,0.119,4.12,1.0,3.0,5.0,50.0,100.0,78434.0,493744.0,738048.0,78.85
22.294618,70.759732,43600.0,323263.0,13878.3,1.001,3.41,3.0,9.0,5.0,75.8,100.0,323263.0,636277.0,801687.0,75.12
22.357174,70.866382,1572.0,15052.0,500.4,2.564,0.92,0.0,0.0,5.0,44.2,100.0,15052.0,59662.0,149847.0,72.16
22.261277,70.768137,16159.0,120710.0,5143.6,1.406,3.85,0.0,1.0,5.0,49.2,100.0,120710.0,604555.0,770167.0,75.72
22.264596,70.78109,14856.0,172443.0,4728.8,0.259,5.12,0.0,2.0,5.0,49.2,100.0,172443.0,636871.0,793372.0,78.83
22.334913,70.765909,4488.0,67173.0,1428.6,0.304,4.25,1.0,3.0,5.0,50.0,100.0,67173.0,469121.0,730637.0,76.57
22.282202,70.816825,14710.0,225089.0,4682.3,0.055,3.28,0.0,4.0,5.0,50.0,60.0,225089.0,563023.0,812584.0,78.65
22.246913,70.7982,3208.0,66810.0,1021.1,0.156,8.43,0.0,1.0,5.0,50.0,100.0,66810.0,405089.0,733956.0,89.81
22.302712,70.763046,28196.0,306544.0,8975.1,0.531,4.96,0.0,8.0,5.0,50.0,100.0,306544.0,639567.0,809169.0,77.58
22.332599,70.864112,2565.0,23064.0,816.5,0.016,2.14,0.0,0.0,5.0,44.2,100.0,23064.0,96338.0,391565.0,85.63
22.285148,70.890122,1415.0,13781.0,450.4,0.776,0.0,0.0,0.0,5.0,44.2,100.0,13781.0,64988.0,225383.0,75.11
22.352927,70.819791,3466.0,30733.0,1103.3,1.372,1.04,0.0,0.0,5.0,49.2,100.0,30733.0,146204.0,488035.0,71.65
22.312042,70.831192,6270.0,59119.0,1995.8,0.006,8.06,0.0,0.0,5.0,49.2,100.0,59119.0,432517.0,726058.0,91.69
22.371778,70.785976,2214.0,16190.0,704.7,1.373,0.0,0.0,0.0,5.0,50.0,100.0,16190.0,79165.0,369332.0,73.92
22.288426,70.92,487.0,4494.0,155.0,1.215,0.86,0.0,0.0,5.0,44.2,100.0,4494.0,23779.0,77600.0,74.71
22.231428,70.900235,637.0,4772.0,202.8,0.545,0.84,0.0,0.0,5.0,44.2,100.0,4772.0,19264.0,84412.0,76.71
22.333341,70.797594,6243.0,76055.0,1987.2,0.621,2.01,0.0,0.0,5.0,49.2,100.0,76055.0,421732.0,804929.0,77.27
22.265763,70.811572,36035.0,165826.0,11470.3,0.246,6.96,1.0,3.0,5.0,73.3,100.0,165826.0,515341.0,782853.0,84.49
22.377007,70.838195,1297.0,11072.0,412.8,3.872,0.0,0.0,0.0,5.0,50.0,100.0,11072.0,51114.0,153267.0,69.42
22.246642,70.734288,1372.0,14831.0,436.7,2.196,1.41,0.0,0.0,5.0,49.2,100.0,14831.0,240786.0,603621.0,72.01
22.276561,70.840953,8482.0,86001.0,2699.9,0.008,3.08,0.0,0.0,5.0,50.0,100.0,86001.0,353659.0,659478.0,88.34
22.312204,70.722193,4674.0,89149.0,1487.8,0.57,2.21,0.0,3.0,5.0,49.2,100.0,89149.0,306281.0,618101.0,76.02
22.312595,70.808643,11636.0,191015.0,3703.9,0.678,2.42,0.0,1.0,5.0,49.2,100.0,191015.0,563893.0,834621.0,77.57
22.261818,70.748479,3350.0,104852.0,1066.3,0.325,0.89,0.0,1.0,5.0,49.2,100.0,104852.0,444266.0,728006.0,78.48
22.249977,70.838689,3392.0,60656.0,1079.7,2.049,0.0,0.0,0.0,5.0,50.0,100.0,60656.0,215280.0,543276.0,71.1
22.238143,70.763588,1763.0,23127.0,561.2,0.393,1.66,0.0,0.0,5.0,50.0,100.0,23127.0,236770.0,688987.0,77.74
22.257334,70.814,20587.0,121141.0,6553.0,0.061,7.93,0.0,1.0,5.0,73.3,100.0,121141.0,442902.0,732760.0,95.98
22.353921,70.732995,1486.0,14756.0,473.0,0.897,0.76,0.0,0.0,5.0,50.0,100.0,14756.0,108416.0,450417.0,74.84
22.293703,70.806856,39673.0,260445.0,12628.3,0.333,3.81,0.0,3.0,5.0,50.0,100.0,260445.0,630851.0,838884.0,83.85
22.262514,70.864323,2140.0,26094.0,681.2,0.251,1.84,0.0,0.0,5.0,44.2,100.0,26094.0,151320.0,404337.0,84.07
22.332081,70.814759,5971.0,54807.0,1900.6,0.076,4.0,0.0,0.0,5.0,49.2,100.0,54807.0,375634.0,762426.0,82.89
22.250481,70.886186,1107.0,10386.0,352.4,0.314,2.08,0.0,0.0,5.0,44.2,100.0,10386.0,55204.0,185424.0,81.05
22.289023,70.779468,28449.0,373213.0,9055.6,0.057,6.79,0.0,9.0,5.0,73.3,60.0,373213.0,706018.0,828511.0,83.46
22.229678,70.803041,1888.0,17509.0,601.0,0.179,4.04,0.0,0.0,5.0,50.0,100.0,17509.0,193876.0,561771.0,84.84
22.373258,70.870056,1086.0,8289.0,345.7,4.387,0.51,0.0,0.0,5.0,44.2,100.0,8289.0,37165.0,99298.0,68.89
22.317838,70.79447,13722.0,207869.0,4367.8,0.573,0.76,0.0,3.0,5.0,49.2,100.0,207869.0,586784.0,834190.0,73.28
22.270537,70.706995,1116.0,11807.0,355.2,1.065,0.0,0.0,1.0,5.0,44.2,60.0,11807.0,193568.0,438542.0,68.04
22.36411,70.874447,1299.0,10643.0,413.5,3.555,0.71,0.0,0.0,5.0,44.2,100.0,10643.0,43320.0,111859.0,68.79
22.22,70.912154,247.0,1922.0,78.6,0.686,0.0,0.0,0.0,5.0,50.0,100.0,1922.0,10066.0,34969.0,75.5
22.273761,70.8234,23860.0,160190.0,7594.9,0.618,2.81,0.0,3.0,5.0,73.3,100.0,160190.0,477368.0,752422.0,75.2
22.262947,70.905372,835.0,7289.0,265.8,0.775,0.0,0.0,0.0,5.0,44.2,100.0,7289.0,31296.0,121039.0,76.27
22.296365,70.805777,40316.0,256544.0,12833.0,0.216,5.8,0.0,3.0,5.0,50.0,100.0,256544.0,633894.0,841749.0,80.96
22.363596,70.822104,2535.0,22132.0,806.9,2.08,0.77,0.0,0.0,5.0,50.0,100.0,22132.0,91362.0,371496.0,74.17
22.316971,70.753334,9001.0,174827.0,2865.1,1.47,2.59,0.0,6.0,5.0,0.0,100.0,174827.0,567154.0,753774.0,9.88
22.266122,70.90018,1001.0,9009.0,318.6,0.244,0.96,0.0,0.0,5.0,44.2,100.0,9009.0,39012.0,145849.0,77.01
22.338366,70.759324,3440.0,45575.0,1095.0,0.413,1.5,0.0,1.0,5.0,50.0,100.0,45575.0,397665.0,695893.0,75.59
22.362667,70.733987,1282.0,12098.0,408.1,1.848,1.21,0.0,0.0,5.0,50.0,100.0,12098.0,62251.0,365290.0,73.01
22.227001,70.727253,853.0,6469.0,271.5,3.558,1.31,0.0,0.0,5.0,50.0,100.0,6469.0,41803.0,320179.0,72.58
22.234455,70.857068,1350.0,12147.0,429.7,1.107,0.0,0.0,0.0,5.0,50.0,100.0,12147.0,104440.0,274332.0,74.0
22.339679,70.837844,3662.0,33744.0,1165.7,0.243,1.92,0.0,0.0,5.0,49.2,100.0,33744.0,152452.0,529154.0,82.4
22.284737,70.724567,6525.0,120979.0,2077.0,0.971,0.0,1.0,4.0,5.0,49.2,100.0,120979.0,348127.0,647276.0,67.57
22.363033,70.857925,1648.0,14856.0,524.6,3.075,0.0,0.0,0.0,5.0,44.2,100.0,14856.0,60092.0,157672.0,71.54
22.2463,70.847853,2191.0,35232.0,697.4,2.5,0.0,0.0,0.0,5.0,50.0,100.0,35232.0,161563.0,453031.0,70.56
22.34768,70.885728,1263.0,11996.0,402.0,1.453,0.0,0.0,0.0,5.0,44.2,100.0,11996.0,47867.0,118507.0,68.39
22.363059,70.837245,2208.0,19627.0,702.8,2.807,0.0,0.0,0.0,5.0,50.0,100.0,19627.0,78838.0,306779.0,72.02
22.375062,70.770992,1729.0,12713.0,550.4,2.901,0.38,0.0,0.0,5.0,50.0,100.0,12713.0,60954.0,323722.0,71.56
22.303051,70.791833,68832.0,298350.0,21909.9,0.002,7.58,1.0,5.0,5.0,75.8,100.0,298350.0,699641.0,843438.0,87.43
22.335758,70.877467,1754.0,16614.0,558.3,0.545,1.65,0.0,0.0,5.0,44.2,100.0,16614.0,69031.0,192411.0,77.65
22.238993,70.771142,2101.0,25964.0,668.8,1.135,0.93,0.0,0.0,5.0,49.2,100.0,25964.0,284460.0,701976.0,77.51
22.264126,70.825721,25036.0,121713.0,7969.2,0.221,4.47,0.0,1.0,5.0,73.3,60.0,121713.0,411103.0,700529.0,82.92
22.328022,70.862523,2716.0,25211.0,864.5,0.157,5.23,0.0,0.0,5.0,44.2,100.0,25211.0,105216.0,439886.0,85.16
22.359187,70.719368,1049.0,9518.0,333.9,0.587,0.32,0.0,0.0,5.0,50.0,100.0,9518.0,50636.0,302149.0,79.82
22.336032,70.795999,5729.0,63345.0,1823.6,0.486,2.36,0.0,1.0,5.0,49.2,100.0,63345.0,400337.0,794703.0,78.37
22.37158,70.737224,1284.0,9415.0,408.7,2.83,0.93,0.0,0.0,5.0,50.0,100.0,9415.0,41882.0,267609.0,69.55
22.245271,70.78158,2554.0,49188.0,813.0,1.141,2.68,0.0,0.0,5.0,49.2,100.0,49188.0,404926.0,739700.0,72.33
22.271077,70.804215,29167.0,214093.0,9284.1,0.508,5.39,1.0,3.0,5.0,73.3,100.0,214093.0,583007.0,808402.0,79.73
22.362664,70.869692,1365.0,12277.0,434.5,3.242,1.01,0.0,0.0,5.0,44.2,100.0,12277.0,49698.0,124282.0,74.77
22.342842,70.714335,1256.0,10968.0,399.8,0.348,0.85,0.0,0.0,5.0,50.0,100.0,10968.0,110567.0,384753.0,76.12
22.266887,70.779561,20697.0,188264.0,6588.1,0.298,3.63,0.0,3.0,5.0,49.2,100.0,188264.0,653551.0,796067.0,77.85
22.277162,70.825031,19088.0,157817.0,6075.9,0.722,3.07,0.0,3.0,5.0,73.3,100.0,157817.0,471416.0,752648.0,82.46
22.287868,70.889301,1464.0,14238.0,466.0,0.857,0.0,0.0,0.0,5.0,44.2,60.0,14238.0,67249.0,237048.0,66.29
22.311094,70.833027,6306.0,56195.0,2007.3,0.163,6.36,0.0,0.0,5.0,49.2,100.0,56195.0,424222.0,715565.0,89.62
22.327519,70.826855,5530.0,50509.0,1760.3,0.645,1.43,0.0,0.0,5.0,49.2,100.0,50509.0,353397.0,695136.0,81.52
22.329419,70.748335,3363.0,62547.0,1070.5,0.862,0.0,0.0,2.0,5.0,49.2,100.0,62547.0,432392.0,690692.0,72.27
22.285808,70.84289,4932.0,69952.0,1569.9,0.565,1.4,0.0,0.0,5.0,50.0,60.0,69952.0,365764.0,665325.0,71.18
22.297818,70.765167,38545.0,336617.0,12269.3,0.383,6.06,3.0,8.0,5.0,75.8,100.0,336617.0,655591.0,814225.0,79.26
22.328897,70.880267,1677.0,16789.0,533.8,0.256,4.61,0.0,0.0,5.0,44.2,100.0,16789.0,69930.0,208512.0,85.19
22.268122,70.731532,2648.0,74878.0,842.9,0.082,2.72,0.0,2.0,5.0,50.0,60.0,74878.0,342070.0,666264.0,80.23
22.266973,70.805934,29659.0,190650.0,9440.8,0.651,4.12,1.0,3.0,5.0,73.3,100.0,190650.0,551186.0,797919.0,77.62
22.280506,70.709426,1394.0,29160.0,443.7,1.785,0.0,0.0,1.0,5.0,50.0,60.0,29160.0,235320.0,506093.0,65.06
22.2401,70.891257,922.0,7721.0,293.5,0.213,2.05,0.0,0.0,5.0,44.2,100.0,7721.0,31499.0,139473.0,80.1
22.367997,70.756579,1886.0,14635.0,600.3,3.27,0.0,0.0,0.0,5.0,50.0,100.0,14635.0,75259.0,411650.0,66.03
22.318368,70.861381,2962.0,28339.0,942.8,0.904,0.0,0.0,0.0,5.0,44.2,100.0,28339.0,124444.0,482524.0,71.45
22.356159,70.884825,1104.0,10639.0,351.4,2.371,0.59,0.0,0.0,5.0,44.2,100.0,10639.0,41366.0,105034.0,67.24
22.31042,70.790175,34392.0,265135.0,10947.3,0.327,4.52,0.0,5.0,5.0,50.0,100.0,265135.0,675865.0,838990.0,84.16
22.249322,70.82882,4246.0,84571.0,1351.5,1.044,0.0,0.0,1.0,5.0,50.0,100.0,84571.0,262531.0,603161.0,74.92
22.366404,70.862196,1510.0,12180.0,480.6,3.5,0.0,0.0,0.0,5.0,44.2,100.0,12180.0,51259.0,131844.0,67.73
22.262357,70.721206,1472.0,22085.0,468.6,0.489,3.11,0.0,0.0,5.0,44.2,100.0,22085.0,277095.0,575055.0,79.84
22.368896,70.887664,859.0,7166.0,273.4,3.559,0.48,0.0,0.0,5.0,44.2,100.0,7166.0,28879.0,78707.0,67.63
22.351963,70.755769,2508.0,23212.0,798.3,1.658,0.0,0.0,1.0,5.0,50.0,100.0,23212.0,189872.0,609788.0,73.15
22.343302,70.831253,3716.0,34218.0,1182.8,0.556,0.7,0.0,0.0,5.0,49.2,100.0,34218.0,167815.0,533773.0,77.6
22.311418,70.801379,20301.0,235307.0,6462.0,0.57,1.66,0.0,5.0,5.0,49.2,100.0,235307.0,613714.0,839837.0,71.42
22.27771,70.827294,15625.0,147079.0,4973.6,0.573,3.87,0.0,2.0,5.0,73.3,100.0,147079.0,455624.0,737056.0,82.61
22.374026,70.71752,812.0,5478.0,258.5,1.757,0.0,0.0,0.0,5.0,50.0,100.0,5478.0,23908.0,150995.0,66.9
22.342102,70.799956,4789.0,47160.0,1524.4,0.228,2.35,0.0,0.0,5.0,49.2,100.0,47160.0,326024.0,745823.0,81.32
22.348726,70.849007,2511.0,24015.0,799.3,1.385,0.0,0.0,0.0,5.0,49.2,100.0,24015.0,95749.0,381068.0,70.27
22.366038,70.843145,1996.0,16411.0,635.3,3.213,0.0,0.0,0.0,5.0,50.0,100.0,16411.0,67779.0,226458.0,64.56
22.298344,70.772294,31687.0,357084.0,10086.3,0.335,5.55,0.0,8.0,5.0,75.8,100.0,357084.0,681570.0,826064.0,80.61
22.29507,70.766951,42480.0,343373.0,13521.8,0.262,4.25,2.0,8.0,5.0,75.8,100.0,343373.0,667243.0,816607.0,77.36
22.367361,70.757071,1797.0,14872.0,572.0,3.228,0.0,0.0,0.0,5.0,50.0,100.0,14872.0,78407.0,433426.0,69.63
22.363892,70.741019,1562.0,13158.0,497.2,2.217,0.0,0.0,0.0,5.0,50.0,100.0,13158.0,69868.0,393493.0,70.88
22.355783,70.85711,1879.0,18398.0,598.1,2.266,0.63,0.0,0.0,5.0,44.2,100.0,18398.0,71953.0,216186.0,67.6
22.341281,70.7,605.0,5802.0,192.6,0.24,1.98,0.0,0.0,5.0,50.0,100.0,5802.0,63502.0,287495.0,79.88
22.324304,70.767259,10591.0,119874.0,3371.2,0.09,3.43,1.0,3.0,5.0,50.0,100.0,119874.0,584394.0,782704.0,79.21
22.323305,70.846639,3969.0,37154.0,1263.4,0.086,4.22,0.0,0.0,5.0,49.2,100.0,37154.0,195765.0,567262.0,88.13
22.276343,70.751941,17183.0,227263.0,5469.5,0.542,4.03,0.0,5.0,5.0,0.0,20.0,227263.0,591889.0,764540.0,9.11
22.318132,70.734108,8810.0,101528.0,2804.3,0.617,6.68,0.0,2.0,5.0,49.2,100.0,101528.0,381425.0,663165.0,82.2
22.343388,70.796886,4956.0,46291.0,1577.5,0.046,2.1,0.0,0.0,5.0,49.2,100.0,46291.0,316514.0,737125.0,81.99
22.312605,70.916289,628.0,5630.0,199.9,1.494,0.0,0.0,0.0,5.0,44.2,100.0,5630.0,27972.0,80622.0,72.4
22.375182,70.913104,416.0,2623.0,132.4,3.421,0.88,0.0,0.0,5.0,44.2,100.0,2623.0,12503.0,39335.0,69.14
22.249535,70.789282,3496.0,71691.0,1112.8,0.249,4.13,0.0,1.0,5.0,49.2,100.0,71691.0,464583.0,755577.0,81.98
22.323929,70.700044,702.0,8940.0,223.5,1.837,0.0,0.0,0.0,5.0,50.0,100.0,8940.0,130056.0,363937.0,68.34
22.233938,70.790529,2118.0,19458.0,674.2,1.049,1.87,0.0,0.0,5.0,50.0,100.0,19458.0,252027.0,650374.0,74.62
22.358569,70.788181,3071.0,27301.0,977.5,1.431,0.0,0.0,0.0,5.0,49.2,100.0,27301.0,157126.0,569219.0,74.47
22.33294,70.8488,3502.0,31171.0,1114.7,0.34,1.72,0.0,0.0,5.0,49.2,100.0,31171.0,131029.0,511135.0,83.46
22.2768,70.717724,1937.0,56731.0,616.6,1.144,0.0,0.0,1.0,5.0,44.2,20.0,56731.0,295407.0,589392.0,58.73
22.356877,70.87423,1461.0,13129.0,465.1,2.809,1.05,0.0,0.0,5.0,44.2,100.0,13129.0,51617.0,127618.0,69.65
22.309429,70.770668,34239.0,267336.0,10898.6,0.266,5.51,2.0,7.0,5.0,50.0,100.0,267336.0,652055.0,820347.0,78.68
22.35704,70.736492,1617.0,14843.0,514.7,1.341,1.08,0.0,0.0,5.0,50.0,100.0,14843.0,96145.0,442891.0,70.52
22.235692,70.812289,2194.0,31659.0,698.4,0.529,2.41,0.0,0.0,5.0,50.0,100.0,31659.0,227752.0,582035.0,78.69
22.332311,70.873826,1962.0,18730.0,624.5,0.315,4.12,0.0,0.0,5.0,44.2,100.0,18730.0,78685.0,262368.0,82.21
22.343706,70.772743,4028.0,43967.0,1282.2,0.652,2.84,0.0,1.0,5.0,49.2,100.0,43967.0,345411.0,703713.0,79.08
22.22716,70.759131,1398.0,10560.0,445.0,0.563,1.23,0.0,0.0,5.0,50.0,100.0,10560.0,115136.0,565599.0,74.52
22.37141,70.71091,756.0,4909.0,240.6,1.137,0.0,0.0,0.0,5.0,50.0,100.0,4909.0,21942.0,141947.0,74.23
22.284863,70.831748,7809.0,116491.0,2485.7,0.05,7.44,0.0,0.0,5.0,50.0,60.0,116491.0,434125.0,727283.0,80.82
22.227736,70.73069,964.0,7007.0,306.9,3.196,1.26,0.0,0.0,5.0,50.0,100.0,7007.0,54008.0,347351.0,71.89
22.295744,70.775839,34477.0,369584.0,10974.4,0.622,3.21,0.0,9.0,5.0,50.0,100.0,369584.0,696420.0,829164.0,75.1
22.244674,70.828948,2860.0,64907.0,910.4,1.129,0.48,0.0,0.0,5.0,50.0,100.0,64907.0,227697.0,565526.0,72.75
22.275458,70.784092,20856.0,299918.0,6638.7,0.244,4.76,0.0,7.0,5.0,50.0,60.0,299918.0,688869.0,815261.0,76.75
22.28029,70.895953,1298.0,11354.0,413.2,0.18,2.01,0.0,0.0,5.0,44.2,100.0,11354.0,50658.0,181764.0,81.8
22.354602,70.725158,1443.0,12425.0,459.3,0.618,0.0,0.0,0.0,5.0,50.0,100.0,12425.0,79476.0,379442.0,74.33
22.304697,70.78786,56887.0,300584.0,18107.7,0.004,6.67,0.0,6.0,5.0,75.8,100.0,300584.0,706181.0,841487.0,91.9
22.232675,70.834041,1731.0,18384.0,551.0,1.681,1.06,0.0,0.0,5.0,50.0,100.0,18384.0,144827.0,438276.0,71.71
22.292374,70.899585,1261.0,10817.0,401.4,0.21,0.99,0.0,0.0,5.0,44.2,20.0,10817.0,45807.0,160514.0,68.92
22.302124,70.700024,879.0,12971.0,279.8,2.828,0.0,0.0,1.0,5.0,50.0,100.0,12971.0,168050.0,418803.0,70.86
22.256729,70.752494,3251.0,80088.0,1034.8,0.273,2.39,0.0,1.0,5.0,49.2,100.0,80088.0,432134.0,728611.0,77.83
22.354358,70.839677,2730.0,24841.0,869.0,1.882,0.0,0.0,0.0,5.0,49.2,100.0,24841.0,96570.0,383218.0,72.03
22.297392,70.790851,89176.0,314209.0,28385.6,0.095,6.65,1.0,6.0,5.0,75.8,100.0,314209.0,711647.0,842575.0,86.8
22.34071,70.701254,746.0,6225.0,237.5,0.384,2.03,0.0,0.0,5.0,50.0,100.0,6225.0,68324.0,298306.0,85.49
22.365988,70.843291,1936.0,16411.0,616.2,3.209,0.0,0.0,0.0,5.0,50.0,100.0,16411.0,67736.0,225378.0,64.37
22.377971,70.799642,1373.0,12691.0,437.0,0.078,1.89,0.0,0.0,5.0,50.0,100.0,12691.0,61469.0,260947.0,85.4
22.319954,70.771536,21114.0,156430.0,6720.8,0.404,3.02,0.0,3.0,5.0,49.2,100.0,156430.0,619211.0,806552.0,83.95
22.342825,70.77714,3993.0,50019.0,1271.0,0.226,4.47,0.0,1.0,5.0,49.2,100.0,50019.0,355444.0,719180.0,84.65
22.330951,70.80952,6393.0,64413.0,2035.0,0.419,2.9,0.0,0.0,5.0,49.2,100.0,64413.0,396844.0,797442.0,81.24
22.350723,70.897851,974.0,8732.0,310.0,1.288,0.0,0.0,0.0,5.0,44.2,100.0,8732.0,33319.0,86889.0,70.94
22.319755,70.773295,23564.0,169656.0,7500.7,0.451,1.63,0.0,3.0,5.0,49.2,100.0,169656.0,622163.0,810741.0,73.31
22.328002,70.890669,1506.0,13219.0,479.4,0.196,1.0,0.0,0.0,5.0,44.2,100.0,13219.0,54672.0,145881.0,83.38
22.295925,70.709621,2233.0,52133.0,710.8,1.887,0.0,0.0,2.0,5.0,50.0,100.0,52133.0,232295.0,525348.0,66.06
22.328437,70.799457,7034.0,100964.0,2239.0,1.06,2.31,0.0,1.0,5.0,49.2,100.0,100964.0,456187.0,818104.0,71.07
22.323391,70.899264,1254.0,10745.0,399.2,0.889,0.0,0.0,0.0,5.0,44.2,100.0,10745.0,44552.0,121816.0,75.47
22.340116,70.857888,2686.0,23694.0,855.0,0.555,1.93,0.0,0.0,5.0,44.2,100.0,23694.0,96587.0,389735.0,80.46
22.339806,70.903962,897.0,8019.0,285.5,0.054,3.47,0.0,0.0,5.0,44.2,100.0,8019.0,33420.0,87054.0,86.69
22.243411,70.876963,1245.0,11017.0,396.3,0.543,0.45,0.0,0.0,5.0,44.2,100.0,11017.0,68174.0,206107.0,78.48
22.311522,70.783264,38971.0,255118.0,12404.9,0.256,3.24,2.0,5.0,5.0,49.2,100.0,255118.0,675972.0,834145.0,71.2
22.310619,70.701724,977.0,13693.0,311.0,2.676,0.73,0.0,0.0,5.0,50.0,100.0,13693.0,168288.0,426457.0,69.7
22.254607,70.848291,2736.0,48371.0,870.9,1.917,0.0,0.0,0.0,5.0,50.0,100.0,48371.0,193093.0,501974.0,69.68
22.281563,70.75117,29959.0,251810.0,9536.2,1.044,2.77,0.0,7.0,5.0,50.0,60.0,251810.0,596669.0,768769.0,64.73
22.234271,70.760534,1721.0,15716.0,547.8,0.079,1.68,0.0,0.0,5.0,50.0,100.0,15716.0,179699.0,653815.0,84.15
22.345351,70.764553,3208.0,34050.0,1021.1,1.314,2.66,0.0,1.0,5.0,50.0,100.0,34050.0,306015.0,679499.0,72.14
22.343809,70.810266,4906.0,41700.0,1561.6,0.257,4.95,0.0,0.0,5.0,49.2,100.0,41700.0,284910.0,670544.0,84.54
22.249378,70.841164,2981.0,54888.0,948.9,2.309,0.0,0.0,0.0,5.0,50.0,100.0,54888.0,198211.0,525484.0,72.84
22.345938,70.873933,1688.0,15776.0,537.3,1.731,0.0,0.0,0.0,5.0,44.2,100.0,15776.0,64014.0,160846.0,69.88
22.301536,70.7332,35593.0,163716.0,11329.6,0.587,5.38,2.0,5.0,5.0,75.8,100.0,163716.0,437262.0,687445.0,76.4
